serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
641,Sanjay Sukhdev Ghodke,11105,Bahujan Republican Socialist Party,0,Others,48,"32,91,484",32 Lacs,"23,50,000",23 Lacs
642,Sanjay Sushil Bhosale,9977,Vanchit Bahujan Aaghadi,3,Graduate Professional,51,"1,25,06,24,308",125 Crore,"23,76,60,077",23 Crore
643,Sanjay Vishwanath Sakpal,11023,IND,0,Graduate,48,"70,000",70 Thou,0,
644,Sanjay Yashwant Aparanti,9805,BSP,0,Post Graduate,59,"2,99,90,502",2 Crore,0,
645,Sanjaykaka Patil,7778,BJP,1,10th Pass,54,"19,11,92,187",19 Crore,"2,33,45,328",2 Crore
646,Sanjaymama Vittalrao Shinde,7770,NCP,1,Graduate,50,"49,33,06,415",49 Crore,"11,24,17,440",11 Crore
647,Sanjiv Baban Bhor,10890,IND,10,Others,44,"1,08,11,146",1 Crore,"32,22,409",32 Lacs
648,Sant Shri Mahahansaji Maharaj Patil,8712,Hindusthan Nirman Dal,3,8th Pass,43,"11,02,452",11 Lacs,0,
649,Santosh Balasaheb Bichukale,10815,IND,0,Post Graduate,33,0,0,"2,20,300",2 Lacs
650,Santosh Bhikaji Bhalerao,9850,Ambedkarite Party of India,0,Post Graduate,41,"1,50,31,500",1 Crore,"22,22,000",22 Lacs
651,Santosh Govind Rathod,6588,Bhartiya Bahujan Kranti Dal,0,Graduate,35,"16,07,000",16 Lacs,"50,000",50 Thou
652,Santosh Maroti Boinwad,7640,IND,0,8th Pass,37,"13,09,000",13 Lacs,0,
653,Santosh Shrivastav,11080,IND,0,10th Pass,37,"2,07,000",2 Lacs,0,
654,Sapkal Lilabai Dharma,8725,Rashtriya Mahila Party,0,Illiterate,55,"1,78,000",1 Lacs,0,
655,Satish Vitthal Nikhar,6997,IND,0,Post Graduate,41,"24,80,000",24 Lacs,"10,00,000",10 Lacs
656,Sau. Pravina Laxman Bhatkar,5828,Bahujan Mukti Party,0,Graduate Professional,58,"1,67,26,329",1 Crore,"12,00,000",12 Lacs
657,Savita Ankush Aiwle,10814,IND,0,8th Pass,40,"6,57,950",6 Lacs,0,
658,Savita Bhimrao Kadale,8690,Hindustan Janta Party,0,Literate,35,"33,50,000",33 Lacs,0,
659,Sayed Mujammil Sayed Jamil,8613,SP,1,12th Pass,28,0,0,0,
660,Sayyad Minhaj,8628,IND,0,12th Pass,44,"8,80,000",8 Lacs,"1,05,000",1 Lacs
661,Sayyad Raj Faiyaz,10761,Bhartiya Kisan Party,0,Graduate,42,"52,00,000",52 Lacs,"36,50,000",36 Lacs
662,Sayyad Sultan Ladkhan,8635,IND,0,10th Pass,46,"2,82,000",2 Lacs,0,
663,Shahadev Mahadev Palve,10845,IND,1,Graduate,35,"4,57,602",4 Lacs,0,
664,Shahajahan Paigmber Shaikh,8737,Bahujan Maha Party,0,10th Pass,47,"4,95,000",4 Lacs,"1,05,000",1 Lacs
665,Shahajirao Dhondiba Thorat,9952,IND,1,10th Pass,55,"7,50,953",7 Lacs,"2,50,000",2 Lacs
666,Shahejad Samiullah Khan,4924,IND,0,Graduate Professional,35,"1,85,000",1 Lacs,0,
667,Shahenaz Begam Mo.Siraj Khan,11012,Rashtriya Ulama Council,0,Illiterate,43,"3,22,403",3 Lacs,"96,836",96 Thou
668,Shahid Farukh Shaikh,10729,IND,0,5th Pass,38,"2,90,000",2 Lacs,0,
669,Shahin Parveen Shakil Ahamad Khan,11013,IND,0,Graduate,44,0,0,0,
670,Shaikh Abid Mohammad Hanif,10887,IND,0,12th Pass,46,"3,37,684",3 Lacs,"8,04,254",8 Lacs
671,Shaikh Javed Shaikh Mushtaq,4923,IND,3,8th Pass,43,"1,14,22,000",1 Crore,0,
672,Shaikh Khaja Shaikh Kasim Kismatwala,10878,IND,0,8th Pass,42,"7,63,100",7 Lacs,"1,30,000",1 Lacs
673,Shaikh Nadim Shaikh Karim,8680,Bahujan Maha Party,0,12th Pass,45,"41,00,000",41 Lacs,0,
674,Shaikh Sadek Shaikh Ibrahim,8627,IND,0,8th Pass,35,"4,45,500",4 Lacs,"1,07,800",1 Lacs
675,Shaikh Salim Shaikh Ibrahim,5482,Bahujan Maha Party,0,5th Pass,45,"50,000",50 Thou,0,
676,Shaikh Yashed Shaikh Tayyab,8626,IND,0,Graduate Professional,33,"94,500",94 Thou,0,
677,Shailendra Veer,8772,IND,0,Graduate,44,"2,37,73,491",2 Crore,0,
678,Shailesh Sambhaji Janbandhu,5724,SUCI(C),0,12th Pass,44,"27,91,420",27 Lacs,0,
679,Shaileshkumar Premkishorji Agrawal,5736,BSP,1,Post Graduate,37,0,0,"20,98,380",20 Lacs
680,Shakuntala Kushalkar,9899,Prabuddha Republican Party,0,Illiterate,47,"1,01,11,000",1 Crore,"45,00,000",45 Lacs
681,Shankar Bhaga Badade,11115,Marxist Leninist Party of India (Red Flag),0,5th Pass,62,"81,000",81 Thou,0,
682,Shankar Martand Mane,7997,BSP,4,10th Pass,31,"5,85,181",5 Lacs,0,
683,Shankar Pandurang Gaikwad,6584,IND,0,Graduate,33,"49,19,328",49 Lacs,0,
684,Shankar Sonawane,11027,IND,0,10th Pass,51,"58,20,000",58 Lacs,"2,80,000",2 Lacs
685,Sharad Damu Dhanrao,10118,IND,0,12th Pass,40,"1,65,000",1 Lacs,0,
686,Sharad Gorakh Bhamre (Sutar),8716,Rashtriya Janshakti Party (Secular),0,5th Pass,32,"1,500",1 Thou,0,
687,Sharadchandra Ganpatrao Wankhede,8720,Vanchit Bahujan Aaghadi,2,Post Graduate,65,"2,32,82,500",2 Crore,0,
688,Shashikant Kundlik Kadam,11024,IND,1,Graduate Professional,46,"1,89,52,783",1 Crore,"3,00,000",3 Lacs
689,Shashikant Rajaram Desai,10736,Hamari Apni Party,0,12th Pass,48,0,0,0,
690,Sheetal Bharat Sasane,9979,IND,0,8th Pass,34,"5,01,700",5 Lacs,0,
691,Shehbaj Rathod,9996,Jai Maha Bharath Party,1,5th Pass,48,"1,51,72,000",1 Crore,0,
692,Shetty Raju Anna,8707,Swabhimani Paksha,15,10th Pass,51,"2,44,21,392",2 Crore,"7,74,059",7 Lacs
693,Shinde Chandraprakash Ganpatrao,6518,Ambedkarite Party of India,0,10th Pass,63,"19,45,137",19 Lacs,0,
694,Shiva Krishnamurthy Iyer,10948,IND,1,Post Graduate,57,"2,18,00,000",2 Crore,0,
695,Shivaji Naraynrao Kawathekar,6535,IND,0,10th Pass,55,0,0,"2,00,000",2 Lacs
696,Shivaji Rambhau Nandkhile,8691,IND,2,Illiterate,54,"2,37,90,000",2 Crore,"17,40,000",17 Lacs
697,Shivaji Uttamrao Pawar,10737,IND,0,12th Pass,31,"47,73,000",47 Lacs,"23,55,000",23 Lacs
698,Shivanand Ashokrao Deshmukh,7650,IND,0,Post Graduate,30,"13,137",13 Thou,0,
699,Shivnath Vithoba Kasar,11104,Bahujan Mukti Party,0,10th Pass,54,0,0,0,
700,Shr. Deepak Pandharinath Khambekar,10905,IND,0,10th Pass,53,"19,47,893",19 Lacs,0,
701,Shri Ambedkar Prakash Yashwant,5198,Vanchit Bahujan Aaghadi,0,Graduate Professional,64,"5,87,22,916",5 Crore,0,
702,Shri Ashok Bhagavan Ughade,5496,IND,0,8th Pass,65,"3,93,000",3 Lacs,0,
703,Shri Bhise Krishna Nagnath,6598,Bahujan Maha Party,0,12th Pass,34,"1,32,850",1 Lacs,"70,000",70 Thou
704,Shri Gaydhankar Vishnu Shidram,6593,Bharatiya Praja Surajya Paksha,0,Graduate,34,"56,100",56 Thou,0,
705,Shri Khandare Sudarshan Raychand,6597,IND,0,12th Pass,33,"21,14,000",21 Lacs,"20,000",20 Thou
706,Shri Maske Shrimant Murlidhar,6604,IND,0,8th Pass,49,"2,51,456",2 Lacs,"1,10,470",1 Lacs
707,Shri Patole Malhari Gulab,6595,IND,0,10th Pass,70,"3,73,280",3 Lacs,0,
708,Shri Shinde Sushilkumar Sambhajirao,5177,INC,0,Graduate Professional,77,"38,03,58,711",38 Crore,"47,50,000",47 Lacs
709,Shri. Sha. Bra. Dr. Jay Siddeshwar Shivachrya Mahaswamiji,5498,BJP,0,Graduate,63,0,0,0,
710,Shridhar Jakhuji Darekar,10892,IND,0,Graduate,64,"1,70,83,133",1 Crore,0,
711,Shridhar Narayan Salve,6992,Rashtriya Jansambhavna Party,0,Graduate,47,"2,00,000",2 Lacs,0,
712,Shrikant Nivrutti Chabukswar,10014,Bahujan Mukti Party,0,Post Graduate,53,"1,10,43,568",1 Crore,"9,40,000",9 Lacs
713,Shrikant Suburao Shinde,11014,Bahujan Mukti Party,0,Post Graduate,34,"12,14,989",12 Lacs,0,
714,Shrikant Ulhas Raibole,6383,IND,0,Graduate,32,"10,30,000",10 Lacs,0,
715,Shrirang Chandu Barne,10006,SHS,3,8th Pass,55,"1,02,33,10,134",102 Crore,"4,16,612",4 Lacs
716,Shrivenkateswar Maha Swamiji (Katakdhond. D. G.),4973,Hindustan Janta Party,0,Graduate,31,9,,"45,000",45 Thou
717,Shubhangi Vidyasagar Chavan,10696,IND,0,8th Pass,42,"19,41,000",19 Lacs,"9,50,000",9 Lacs
718,Siddharth Abaso Nagaratna,8735,Bahujan Mukti Party,0,12th Pass,49,"32,50,200",32 Lacs,0,
719,Siddharth Asaram Kurve,5807,IND,0,Post Graduate,60,0,0,0,
720,Siddharthkumar Digambarrao Suryawanshi,5478,BSP,0,Doctorate,43,"18,75,500",18 Lacs,"7,00,000",7 Lacs
721,Sim Khirid,10762,Bahujan Maha Party,0,Post Graduate,45,"3,44,64,531",3 Crore,"56,65,918",56 Lacs
722,Simpal Rajkumar Rathod,5750,IND,0,Post Graduate,42,"9,13,631",9 Lacs,"2,35,000",2 Lacs
723,Sirsath Sham,10847,IND,0,Graduate,31,"76,99,000",76 Lacs,"3,19,714",3 Lacs
724,Sitaram Bhaga Wagh,10911,Bahujan Republican Socialist Party,0,12th Pass,47,"12,30,000",12 Lacs,"4,50,000",4 Lacs
725,Sneha Ravindra Kurhade,11015,IND,0,8th Pass,50,"42,20,000",42 Lacs,"28,80,000",28 Lacs
726,Somnath Hiraman Mali,10013,Bahujan Republican Socialist Party,6,8th Pass,47,"56,300",56 Thou,"75,000",75 Thou
727,Sonali Ashok Gangavane,10949,IND,0,12th Pass,34,"5,72,515",5 Lacs,0,
728,Sonali Ravindra Bagde,5732,IND,0,Graduate Professional,34,"15,000",15 Thou,0,
729,Sonali Thorat,10728,IND,0,8th Pass,35,0,0,"9,200",9 Thou
730,Sonkamble Gajanan Tukaram,11025,IND,0,Graduate,33,"1,41,658",1 Lacs,0,
731,Sonone Raju Mahadeo,5453,IND,0,Graduate,48,"61,77,000",61 Lacs,0,
732,Subhash Ashokrao Ambhore (Dudhgaonkar),8608,Ambedkar National Congress,0,Others,31,"50,000",50 Thou,0,
733,Subhash Dada Tribhuwan,11137,IND,1,5th Pass,45,"29,27,000",29 Lacs,"22,20,000",22 Lacs
734,Subhash Dharmdas Gajbhiye,6095,BSP,0,10th Pass,29,"9,50,000",9 Lacs,0,
735,Subhash Janardan Patil,10751,IND,0,10th Pass,50,"28,62,500",28 Lacs,0,
736,Subhash Kashiba Wankhede,7638,IND,0,Literate,54,"6,80,000",6 Lacs,0,
737,Subhash Kisanrao Patil,8515,Maharashtra Swabhimaan Paksh,2,Graduate,57,"2,37,89,960",2 Crore,"48,39,442",48 Lacs
738,Subhash Maroti Wankhede,6552,IND,0,Literate,55,"22,21,000",22 Lacs,"1,00,000",1 Lacs
739,Subhash Nagorao Wankhede,6561,Hum Bhartiya Party,0,5th Pass,58,0,0,"1,00,000",1 Lacs
740,Subhash Parasram Wankhede,7635,Bahujan Maha Party,0,Literate,59,"1,01,000",1 Lacs,0,
741,Subhash Passi,9897,SP,1,12th Pass,57,"64,20,45,035",64 Crore,"8,05,00,000",8 Crore
742,Subhash Ramrao Bhamre,9807,BJP,2,Post Graduate,66,"15,86,51,112",15 Crore,"10,00,000",10 Lacs
743,Subhash Shivlal Khairnar,10854,IND,0,Graduate,64,"20,20,000",20 Lacs,0,
744,Subhash Vitthal Wankhede,7639,IND,0,8th Pass,48,"21,21,000",21 Lacs,0,
745,Subhashchandra Ratandeo Jha,9863,Sardar Vallabhbhai Patel Party,0,Graduate,50,"1,22,80,000",1 Crore,"1,11,000",1 Lacs
746,Sudhakar Laxman Avhad,8677,Vanchit Bahujan Aaghadi,0,Graduate,62,"1,39,49,000",1 Crore,"14,00,000",14 Lacs
747,Sudhakar Narayan Shinde,9855,Ambedkarite Party of India,1,Graduate,65,"1,71,95,035",1 Crore,0,
748,Sudhakar Tukaram Shrangare,5476,BJP,0,10th Pass,57,"28,64,78,302",28 Crore,"10,02,50,602",10 Crore
749,Sudhir Shridhar Deshmukh,9823,IND,1,Post Graduate,58,0,0,"5,00,000",5 Lacs
750,Suhas Anil Funde,4596,IND,0,Post Graduate,29,"1,50,000",1 Lacs,0,
751,Suhas Dhananjay Bonde,10908,IND,1,12th Pass,47,"7,25,95,476",7 Crore,"27,67,246",27 Lacs
752,Suhas Dhananjay Bonde,10950,IND,1,12th Pass,47,"7,25,95,476",7 Crore,"27,67,246",27 Lacs
753,Suhas Popat Gajarmal,8749,Rashtriya Janshakti Party (Secular),0,12th Pass,33,771,7 Hund,"22,000",22 Thou
754,Sujay Radhakrishna Vikhe,8513,BJP,0,Doctorate,37,"16,86,64,576",16 Crore,"26,23,964",26 Lacs
755,Suman Bhaskar Koli,8753,Vanchit Bahujan Aaghadi,0,5th Pass,61,"1,10,42,707",1 Crore,"5,19,330",5 Lacs
756,Sumit Vijay Pande,6041,IND,0,Graduate Professional,38,"7,45,119",7 Lacs,"50,000",50 Thou
757,Sundar Baburao Padmuk,10994,IND,0,Graduate Professional,49,"6,35,500",6 Lacs,0,
758,Sunil Baban Gaikwad,10008,Bahujan Republican Socialist Party,1,10th Pass,49,"39,49,382",39 Lacs,"10,80,000",10 Lacs
759,Sunil Baburao Mendhe,6040,BJP,2,Others,50,0,0,"1,98,61,338",1 Crore
760,Sunil Dashrath Ingole,6563,IND,1,8th Pass,38,"1,98,000",1 Lacs,0,
761,Sunil Gunda Jadhav,8741,Bahujan Mukti Party,0,8th Pass,37,"2,67,452",2 Lacs,"4,30,000",4 Lacs
762,Sunil Manohar Sonsale,6579,Bahujan Republican Socialist Party,0,10th Pass,37,"1,20,000",1 Lacs,0,
763,Sunil Pandurang Tatkare,10749,IND,0,8th Pass,43,"1,00,909",1 Lacs,0,
764,Sunil Sakharam Tatkare,10750,IND,0,8th Pass,43,"10,32,988",10 Lacs,"2,66,000",2 Lacs
765,Sunil Suryabhan Kawade,6998,IND,0,10th Pass,56,"2,17,000",2 Lacs,"25,000",25 Thou
766,Sunil Uttamrao Thorat,9878,Vanchit Bahujan Aaghadi,0,Graduate,48,"8,90,000",8 Lacs,"60,000",60 Thou
767,Supekar Dnyandeo Narhari,10889,IND,0,5th Pass,70,"15,98,872",15 Lacs,0,
768,Supriya Sadanand Sule,7991,NCP,0,Graduate,49,"1,40,88,88,704",140 Crore,"55,00,000",55 Lacs
769,Suraj Ashokrao Khandare,10971,IND,0,Post Graduate,28,0,0,"5,42,009",5 Lacs
770,Surendrakumar Jain,9869,Naitik Party,0,10th Pass,50,"1,04,16,945",1 Crore,0,
771,Suresh Arjun Padavi,9828,Vanchit Bahujan Aaghadi,2,5th Pass,34,"57,90,689",57 Lacs,0,
772,Suresh Baburao Veer,8700,IND,0,10th Pass,72,"36,94,590",36 Lacs,"1,38,000",1 Lacs
773,Suresh Eknath Jagdhane,10024,BSP,0,Others,58,"1,62,77,083",1 Crore,0,
774,Suresh Kumar Gautam,9992,BSP,0,10th Pass,47,"20,56,000",20 Lacs,"21,52,400",21 Lacs
775,Suresh Shripati Taur,10972,IND,0,12th Pass,49,"99,50,000",99 Lacs,"6,00,000",6 Lacs
776,Suresh Sundar Shetty,9894,Vanchit Bahujan Aaghadi,0,8th Pass,46,"9,54,52,500",9 Crore,"43,42,000",43 Lacs
777,Sushil Wasnik,5812,BSP,0,12th Pass,54,"1,04,85,000",1 Crore,"20,000",20 Thou
778,Sushma Motilal Maurya,9945,Jan Adhikar Party,0,10th Pass,38,"43,97,632",43 Lacs,"14,04,817",14 Lacs
779,Swapnil Mahadev Koli,11126,IND,0,10th Pass,49,0,0,"8,15,000",8 Lacs
780,Tadvi Ayyub Khan Razzaque Khan,10916,IND,0,8th Pass,47,"27,00,000",27 Lacs,"80,000",80 Thou
781,Taher Sattar Khatik,9812,Rashtriya Maratha Party,0,Graduate,49,"6,72,52,185",6 Crore,"2,00,000",2 Lacs
782,Tatkare Sunil Dattatray,7773,NCP,0,Others,64,"12,74,87,277",12 Crore,"32,21,073",32 Lacs
783,Tawar Vijay Jagan,10685,IND,0,10th Pass,42,0,0,0,
784,Taware Suresh Kashinath,9839,INC,1,12th Pass,62,"32,45,22,111",32 Crore,"9,64,774",9 Lacs
785,Thakre Manikrao Govindrao,5747,INC,0,12th Pass,64,"3,03,03,524",3 Crore,"12,92,750",12 Lacs
786,Tikaram Bagul,9816,IND,0,Post Graduate,65,"2,99,71,003",2 Crore,0,
787,Tribhuvan Madhukar Padmakar,10881,IND,0,12th Pass,51,"3,07,000",3 Lacs,0,
788,Trimabak Baburao Jadhav,8722,Swatantra Bharat Paksha,0,Graduate Professional,64,"1,73,52,944",1 Crore,"32,48,000",32 Lacs
789,Tukaram Dasrao Gangawane,5195,IND,0,10th Pass,68,0,0,"5,30,000",5 Lacs
790,Tukaram Vyankati Chate,8620,IND,0,5th Pass,64,"5,80,000",5 Lacs,0,
791,Uday Rambhauji Borkar,6993,IND,0,12th Pass,45,"1,97,62,360",1 Crore,"5,71,000",5 Lacs
792,Ulhas Mugut Chormale,8704,IND,0,10th Pass,46,"39,14,944",39 Lacs,0,
793,Umesh Sadashiv Neware,5743,IND,0,10th Pass,42,"1,24,000",1 Lacs,"32,138",32 Thou
794,Unmesh Bhaiyyasaheb Patil,10849,BJP,1,Graduate Professional,41,"1,23,24,604",1 Crore,"25,29,954",25 Lacs
795,Urmila Shrikant Matondkar,9872,INC,0,12th Pass,48,"68,90,63,226",68 Crore,"18,94,201",18 Lacs
796,Usman Moosa Shaikh,9866,Bahujan Maha Party,0,10th Pass,47,"2,99,538",2 Lacs,"50,000",50 Thou
797,Uttam Bhagaji Kamble,5754,Prabuddha Republican Party,0,Post Graduate,51,0,0,0,
798,Uttam Bhagaji Kamble,6558,Prabuddha Republican Party,0,Post Graduate,51,0,0,0,
799,Uttam Dhanu Rathod,8686,Aasra Lokmanch Party,0,10th Pass,65,0,0,"65,536",65 Thou
800,Uttam Dhanu Rathod,8724,Aasra Lokmanch Party,0,10th Pass,65,"2,57,559",2 Lacs,"65,536",65 Thou
801,Uttam Maroti Dhabe,6562,Akhand Hind Party,0,Illiterate,70,0,0,0,
802,Uttam Pandurang Shinde,7993,BSP,1,Graduate,52,"24,53,10,000",24 Crore,0,
803,Uttamrao Pandurangrao Rathod,8606,Bahujan Mukti Party,0,Graduate Professional,66,"95,88,650",95 Lacs,0,
804,Vahida Shahenu Shaikh,10724,IND,0,10th Pass,38,"2,05,000",2 Lacs,"4,00,000",4 Lacs
805,Vaishali Sudhakar Yede,5760,Prahar Janshakti Party,0,10th Pass,28,"11,68,500",11 Lacs,"9,000",9 Thou
806,Vanita Jitendra Raut,4894,Akhil Bharatiya Manavata Paksha,0,8th Pass,37,"6,18,945",6 Lacs,"14,406",14 Thou
807,Vansh Bahadur Yadav,10995,IND,0,Graduate Professional,54,"1,13,19,000",1 Crore,0,
808,Varsha Shivajirao Devsarkar,6551,Bahujan Mukti Party,1,10th Pass,41,"2,01,94,509",2 Crore,"39,91,000",39 Lacs
809,Vasim Ali Nazir Ali Sayyed,10951,IND,3,Graduate,40,0,0,0,
810,Veer Shesherao Chokhoba,6537,IND,0,Graduate,58,0,0,0,
811,Vijay Banwarilal Masani,5174,IND,0,Post Graduate,36,"11,27,000",11 Lacs,"32,45,000",32 Lacs
812,Vijay Bhagwan Chougule,10865,IND,0,10th Pass,42,"32,45,678",32 Lacs,"1,00,000",1 Lacs
813,Vijay Dnyanoba Ghate,10029,Republican Bahujan Sena,2,8th Pass,50,"1,42,50,577",1 Crore,"18,18,000",18 Lacs
814,Vijay Hanumant Randil,10973,IND,0,12th Pass,36,"18,44,000",18 Lacs,"1,00,000",1 Lacs
815,Vijay Janardan Shiktode,11011,Bahujan Republican Socialist Party,0,Post Graduate,55,"87,88,000",87 Lacs,0,
816,Vijay Marothi Koyale,9893,Rashtriya Maratha Party,0,8th Pass,49,"65,25,000",65 Lacs,"5,00,000",5 Lacs
817,Vijay Rangnath Salve,6536,IND,0,Graduate,46,"2,11,614",2 Lacs,0,
818,Vijay Yashvant Vilhekar,6377,IND,0,Others,61,"2,83,91,641",2 Crore,"1,44,625",1 Lacs
819,Vijaynath Ramchandra Chandere,8701,IND,0,Post Graduate,40,0,0,"1,05,775",1 Lacs
820,Vijayraj Balasaheb Mane Deshmukh,10809,IND,0,Others,27,"1,16,400",1 Lacs,"70,000",70 Thou
821,Vijayrao More,8740,Vanchit Bahujan Aaghadi,1,Graduate Professional,78,"1,91,59,126",1 Crore,"16,06,630",16 Lacs
822,Vijendra Kumar Rai,11026,IND,1,Post Graduate,37,"2,64,56,906",2 Crore,"1,75,00,000",1 Crore
823,Vikas Maruti Rokade,9978,IND,0,5th Pass,53,"11,000",11 Thou,0,
824,Vikas Prakash Nandve,6541,IND,1,12th Pass,27,0,0,0,
825,Vikas Rajaram Aashtul,10730,IND,0,8th Pass,41,"23,000",23 Thou,0,
826,Vilas Hiwale,9871,Marxist Leninist Party of India (Red Flag),0,Literate,44,"2,01,000",2 Lacs,"1,00,000",1 Lacs
827,Vilas Madhukar Desale (Patil),11112,IND,0,10th Pass,46,"2,57,01,660",2 Crore,0,
828,Vilas Sheshrao Thorat,6428,IND,0,12th Pass,51,"4,83,000",4 Lacs,"19,000",19 Thou
829,Vinay Dubey,10952,IND,3,12th Pass,33,0,0,0,
830,Vinayak Bhaurao Raut,7775,Shiv Sena (Uddhav Balasaheb Thackeray),3,Post Graduate,65,"5,06,60,534",5 Crore,"28,30,000",28 Lacs
831,Vinayak Lavu Raut,10743,IND,1,8th Pass,48,"10,13,002",10 Lacs,"10,000",10 Thou
832,Vinod Bhiwaji Patil,5728,Ambedkarite Party of India,0,10th Pass,51,"4,98,000",4 Lacs,0,
833,Vinod Manohar Salve,9849,Bhartiya Kisan Party,0,5th Pass,45,"17,997",17 Thou,0,
834,Vinod Narayan Chaugule,9953,Sanatan Sanskriti Raksha Dal,0,12th Pass,41,"1,13,35,126",1 Crore,"85,02,053",85 Lacs
835,Vinod Vasant Chandgude,10733,IND,1,Post Graduate,34,"44,85,000",44 Lacs,"13,00,000",13 Lacs
836,Vinod Vasant Shirsath,9822,Hindustan Janta Party,0,10th Pass,26,"50,000",50 Thou,0,
837,Vishnu Jadhav,6528,IND,1,Post Graduate,62,"46,54,000",46 Lacs,"16,22,000",16 Lacs
838,Vishnu Kakadya Padavi,11128,IND,1,10th Pass,41,"39,10,000",39 Lacs,0,
839,Vishvambhar Narayan Kashid,10811,IND,2,Graduate,65,0,0,0,
840,Vishvanath Sitaram Gargade,10871,IND,0,10th Pass,57,"1,61,600",1 Lacs,"75,000",75 Thou
841,Vitthal Natha Chavan,10698,IND,0,8th Pass,38,0,0,0,
842,Vitthhal Nanaji Gaikwad,6989,Hum Bhartiya Party,0,12th Pass,64,"38,42,634",38 Lacs,"30,000",30 Thou
843,Wakale Namdeo Arjun,8512,BSP,0,Graduate Professional,51,"18,07,49,234",18 Crore,"2,50,000",2 Lacs
844,Wakchaure Bhausaheb Jayram,11257,IND,0,Literate,51,"29,57,808",29 Lacs,"2,89,450",2 Lacs
845,Wakchaure Bhausaheb Rajaram,11136,IND,0,Graduate Professional,69,"8,94,93,665",8 Crore,"61,41,795",61 Lacs
846,Wamanrao Ganpatrao Akhare,5173,IND,0,5th Pass,62,"35,25,622",35 Lacs,0,
847,Wankhede Subhashrao Bapurao,6548,INC,1,10th Pass,56,"9,94,63,540",9 Crore,"80,59,000",80 Lacs
848,Wasant Kisan Paikrao,7637,IND,0,Graduate Professional,59,"2,35,60,000",2 Crore,"2,60,000",2 Lacs
849,Yashwant Rambhau Kasbe,6590,Bahujan Republican Socialist Party,0,Post Graduate,51,0,0,"3,00,000",3 Lacs
850,Yasmin Banoo Mohammed Salim,10953,IND,0,12th Pass,40,"1,15,16,326",1 Crore,0,
851,Yoganand Nadar,11081,Aapki Apni Party (Peoples),0,Graduate,34,"5,28,996",5 Lacs,"1,80,000",1 Lacs
852,Yogendra Viththal Kolate,7996,BSP,1,Doctorate,41,"64,40,000",64 Lacs,"23,00,000",23 Lacs
853,Yogesh Kadam,10748,IND,0,12th Pass,29,"36,900",36 Thou,0,
854,Yogesh Vitthal More,9973,Bahujan Republican Socialist Party,0,Graduate Professional,38,"1,06,12,636",1 Crore,"1,57,000",1 Lacs
855,Yuvraj Bhimrao Desai,10836,IND,0,Post Graduate,35,"28,35,000",28 Lacs,"31,00,000",31 Lacs
856,Yuvraj Prakash Bhujbal,8703,Jan Adhikar Party,0,Others,33,"6,17,200",6 Lacs,0,
857,Zambad Subhash Manakchand,7727,INC,0,12th Pass,56,"33,94,52,909",33 Crore,"19,84,64,347",19 Crore
858,Zitruji Chandruji Borutkar,5739,IND,0,Graduate Professional,63,"1,95,28,934",1 Crore,"16,00,000",16 Lacs
