serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
783,Valarmathi K,6459,Akila India Vallalar Peravai,0,Others,46,"22,80,000",22 Lacs,0,
784,"Vallinayagam, N.",8072,IND,0,Graduate,37,"59,20,000",59 Lacs,"3,80,000",3 Lacs
785,Vanidhas. M,8193,IND,0,10th Pass,65,"6,27,500",6 Lacs,"3,00,000",3 Lacs
786,Varadan M,8910,IND,0,Post Graduate,65,"25,22,000",25 Lacs,"8,00,000",8 Lacs
787,Vasanthakumar H,5362,INC,0,Post Graduate,68,"4,17,49,30,444",417 Crore,"1,54,75,11,439",154 Crore
788,Vasanthi S,6447,IND,0,Graduate,52,"13,50,83,219",13 Crore,"5,02,94,342",5 Crore
789,Vedarethinam G,8137,Anti Corruption Dynamic Party,0,12th Pass,50,0,0,0,
790,Velmurugan S P,8946,IND,0,10th Pass,55,"1,15,35,000",1 Crore,"33,00,000",33 Lacs
791,Velu R,8565,IND,0,10th Pass,37,"9,92,000",9 Lacs,0,
792,Velusamy P,5298,DMK,0,Illiterate,52,"14,80,76,407",14 Crore,"3,14,74,526",3 Crore
793,"Velusamy, P",8441,IND,0,12th Pass,47,"20,25,000",20 Lacs,0,
794,Vembarasan. V,8440,IND,0,10th Pass,46,"11,40,000",11 Lacs,"3,77,000",3 Lacs
795,Venkatachalam.C,8576,IND,0,12th Pass,49,"3,37,180",3 Lacs,"79,500",79 Thou
796,Venkatesan M,8090,IND,0,Graduate,50,"32,30,324",32 Lacs,"9,71,000",9 Lacs
797,Venkatesan S,5325,CPI(M),0,12th Pass,49,"18,11,456",18 Lacs,0,
798,Venkateswaran S,8091,IND,0,12th Pass,30,"4,64,903",4 Lacs,"1,72,000",1 Lacs
799,Vennimalai M,7934,Makkal Needhi Maiam,0,Post Graduate,53,0,0,0,
800,Vigneshwaran A,8563,IND,0,Graduate Professional,26,"12,46,700",12 Lacs,0,
801,Vigneshwaran P,8909,IND,0,Graduate Professional,27,"50,000",50 Thou,0,
802,Vijaya .R,6369,IND,0,Illiterate,60,"3,71,570",3 Lacs,0,
803,Vijaya Baskar,8953,Makkal Needhi Maiam,0,Graduate Professional,30,"26,36,018",26 Lacs,0,
804,Vijayakarthikeyan B,7530,IND,0,Post Graduate,31,"1,13,700",1 Lacs,"1,40,000",1 Lacs
805,Vijayakumar. P,8419,IND,0,12th Pass,41,"13,72,883",13 Lacs,"54,000",54 Thou
806,Vijayakumar.T,8130,IND,0,10th Pass,38,"2,42,100",2 Lacs,"6,50,000",6 Lacs
807,Vijayan A,8564,IND,0,Literate,38,"2,62,000",2 Lacs,0,
808,Vilvanathan. M,8194,IND,1,Post Graduate,44,"80,00,000",80 Lacs,"33,00,000",33 Lacs
809,"Vincent Melbone, J.",8300,IND,0,12th Pass,45,0,0,0,
810,Vinoth. V,5303,Naam Tamilar Katchi,1,Post Graduate,33,"6,06,116",6 Lacs,"4,03,605",4 Lacs
811,Vinothkumar N,8911,IND,0,Graduate Professional,37,"23,10,000",23 Lacs,0,
812,Vinothkumar V,7541,IND,0,10th Pass,33,"4,17,000",4 Lacs,0,
813,"Vinothkumar, S.",8290,Tamil Nadu Ilangyar Katchi,0,Graduate Professional,27,"55,169",55 Thou,"9,74,442",9 Lacs
814,Vinothraj R,8590,IND,0,12th Pass,31,"21,000",21 Thou,0,
815,Viruthagiri A,6441,IND,0,10th Pass,72,"1,54,70,000",1 Crore,"3,00,000",3 Lacs
816,Vishnuprasad. M.K,5848,INC,1,Graduate Professional,46,"23,45,64,815",23 Crore,"3,34,09,505",3 Crore
817,Y.R. Pavendhan,5232,Naam Tamilar Katchi,0,Post Graduate,40,"35,20,000",35 Lacs,0,
