serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
666,Ram Sagar Rawat,11044,SP,5,10th Pass,68,"1,02,94,367",1 Crore,"1,27,553",1 Lacs
667,Ram Sajiwan,11037,IND,0,10th Pass,45,"36,50,000",36 Lacs,0,
668,Ram Sakha,13514,IND,0,Graduate,60,"2,71,51,000",2 Crore,"1,04,000",1 Lacs
669,Ram Shiromani,12424,BSP,0,Graduate Professional,49,0,0,"3,50,000",3 Lacs
670,Ram Singar,12542,Voters Party International,0,5th Pass,54,"6,05,300",6 Lacs,0,
671,Ram Singh,11494,Pragatishil Samajwadi Party (Lohia),0,Graduate,46,"53,32,004",53 Lacs,"14,94,584",14 Lacs
672,Ram Singh,9685,CPI(ML)(L),0,8th Pass,51,"5,88,000",5 Lacs,0,
673,Ram Sumer,11870,IND,0,8th Pass,58,"71,41,194",71 Lacs,"1,09,000",1 Lacs
674,Rama Devi,11270,Bhartiya Vanchitsamaj Party,0,10th Pass,30,"24,85,200",24 Lacs,0,
675,Ramakant,13512,INC,2,10th Pass,59,"8,24,44,969",8 Crore,0,
676,Ramapati Ram Tripathi,12959,BJP,1,Graduate Professional,69,"2,94,51,678",2 Crore,"93,10,684",93 Lacs
677,Ramashish Rai,14119,IND,0,Post Graduate,55,"1,33,27,000",1 Crore,"3,00,000",3 Lacs
678,Rambhual Nishad,12941,SP,7,Graduate,58,"3,97,17,782",3 Crore,"21,00,000",21 Lacs
679,Ramchandar,12392,IND,4,5th Pass,48,0,0,0,
680,Ramcharitra Nishad,12926,SP,0,12th Pass,54,"2,65,72,962",2 Crore,0,
681,Ramdas Tyagi,7131,IND,0,Literate,44,"2,55,000",2 Lacs,0,
682,Ramdev Gautam,5488,Bhartiya Lok Seva Dal,0,12th Pass,46,"40,54,925",40 Lacs,0,
683,Ramesh,11066,AIFB,0,Literate,29,"90,765",90 Thou,0,
684,Ramesh Chand,12369,BJP,6,10th Pass,44,"9,40,89,148",9 Crore,"2,16,96,413",2 Crore
685,Ramesh Kumar,11907,IND,0,Post Graduate,47,"60,08,954",60 Lacs,0,
686,Rameshvar,11485,Sabka Dal United,0,8th Pass,40,"14,34,563",14 Lacs,0,
687,Ramgopal,9629,Rashtriya Janutthan Party,0,Post Graduate,61,"28,58,000",28 Lacs,0,
688,Ramgopal,9764,IND,0,12th Pass,61,"1,30,88,853",1 Crore,0,
689,Ramgovind,12962,Suheldev Bhartiya Samaj Party,0,Graduate Professional,32,0,0,"9,917",9 Thou
690,Ramji,13693,Suheldev Bhartiya Samaj Party,0,Graduate,59,"1,82,57,859",1 Crore,"3,07,100",3 Lacs
691,Ramji Lal Suman,5515,SP,2,Graduate Professional,68,"2,06,54,961",2 Crore,0,
692,Ramji Lal Vidhyarthi,7136,Peace Party,3,10th Pass,61,"3,18,500",3 Lacs,0,
693,Ramji Pratap Jigyasu,12915,Hindusthan Nirman Dal,1,12th Pass,44,"2,29,850",2 Lacs,0,
694,Ramkumar,6149,Sarvjan Lok Shakti Party,0,8th Pass,63,"10,66,000",10 Lacs,0,
695,Rampal,11033,IND,0,12th Pass,45,"18,26,000",18 Lacs,0,
696,Rampal,6167,Rashtriya Samaj Paksha,0,Post Graduate,34,"7,74,000",7 Lacs,0,
697,Rampratap,11805,IND,0,Graduate Professional,45,"9,39,923",9 Lacs,0,
698,Ramsharan,13669,Vikas Insaf Party,0,Doctorate,60,"19,24,809",19 Lacs,"6,00,000",6 Lacs
699,Ramsidh Yadav,11242,Manavtawadi Samaj Party,0,Graduate,61,0,0,0,
700,Rangi Lal Yadav,12536,IND,0,8th Pass,36,"21,21,330",21 Lacs,0,
701,Rangnath Mishra,12373,BSP,5,Graduate,59,"12,48,99,017",12 Crore,"5,48,80,849",5 Crore
702,Rashmi Yadav,9532,Pragatishil Samajwadi Party (Lohia),0,Doctorate,45,"83,98,348",83 Lacs,"5,06,000",5 Lacs
703,Ravinder,12917,BJP,0,12th Pass,55,"2,70,31,724",2 Crore,"2,49,400",2 Lacs
704,Ravindra Kumar,6080,Inqalab Vikas Dal,0,Post Graduate,36,"29,07,000",29 Lacs,0,
705,Ravindra Shyamnarayan Shukla Alias Ravi Kishan,12940,BJP,0,12th Pass,51,"20,84,94,688",20 Crore,"1,77,11,043",1 Crore
706,Ravindra Singh Katar,8346,Bhartiya Navodaya Party,0,Post Graduate,43,"18,00,000",18 Lacs,0,
707,Ravindra Singh Yadav,11162,IND,0,Post Graduate,45,"11,82,079",11 Lacs,0,
708,Reena Devi,7108,National Bhrashtachar Mukt Party,0,8th Pass,32,"1,20,000",1 Lacs,0,
709,Reetu Verma,11411,IND,1,Graduate,41,0,0,0,
710,Rekha,5459,Hindusthan Nirman Dal,0,Others,Unknown,"1,33,15,000",1 Crore,"7,00,000",7 Lacs
711,Rekha Verma,11408,BJP,3,12th Pass,45,"2,47,35,488",2 Crore,"70,95,916",70 Lacs
712,Rina,11285,Saaf Party,0,5th Pass,31,"1,43,460",1 Lacs,0,
713,Rinku Sahani,11795,SHS,0,Graduate,25,"25,000",25 Thou,0,
714,Rishabh Pandey,13469,IND,1,Graduate Professional,29,"7,30,000",7 Lacs,"2,00,000",2 Lacs
715,Rishabh Shrivastava,13451,Bhartiya Hind Fauj,0,Graduate,30,"1,50,000",1 Lacs,0,
716,Rishi Pal,7887,Jan Shakti Ekta Party,0,10th Pass,30,"7,36,500",7 Lacs,0,
717,Rita Bahuguna Joshi,13474,BJP,6,Doctorate,69,"2,69,19,330",2 Crore,"16,00,000",16 Lacs
718,Ritesh Pandey,12547,BSP,1,Graduate,35,"30,72,65,103",30 Crore,"2,47,39,098",2 Crore
719,Robin Tyagi,6132,IND,0,10th Pass,26,0,0,0,
720,Rodash Gupta,6169,IND,0,Post Graduate,38,"3,75,130",3 Lacs,0,
721,Rohit Kumar Pathak,12538,Hindusthan Nirman Dal,1,12th Pass,25,"62,91,133",62 Lacs,0,
722,Roopchand Singh,7905,Bharatiya Bahujan Samta Party,0,12th Pass,67,"86,06,938",86 Lacs,"50,000",50 Thou
723,Ruby Kashyap,6151,Hindusthan Nirman Dal,0,Graduate,32,"28,60,000",28 Lacs,"2,00,000",2 Lacs
724,Ruby Prasad,13685,Pragatishil Samajwadi Party (Lohia),0,Graduate,45,"2,25,12,234",2 Crore,"48,03,492",48 Lacs
725,Ruchi Vira,7399,BSP,1,Graduate,57,"24,11,64,456",24 Crore,"21,00,000",21 Lacs
726,Rukamani Devi,12384,Pragatisheel Manav Samaj Party,0,Literate,63,"6,12,000",6 Lacs,0,
727,S R Darapuri,13684,All India Peoples Front (Radical),0,Graduate,64,"1,27,13,261",1 Crore,"1,05,801",1 Lacs
728,S.S.K.S. Gangwal,6098,Bharatiya Bahujan Samta Party,0,Post Graduate,62,"44,52,000",44 Lacs,0,
729,Sachin Choudhary,6129,INC,0,12th Pass,35,0,0,"1,22,93,421",1 Crore
730,Sadab Noor,7145,Adarsh Samaj Party,0,Not Given,32,"20,000",20 Thou,0,
731,Sadal Prasad,12969,BSP,0,Post Graduate,62,"87,02,160",87 Lacs,0,
732,Sadhvi Niranjan Jyoti,11053,BJP,0,12th Pass,52,"1,06,67,372",1 Crore,"9,10,148",9 Lacs
733,Sahab Singh,11261,Peoples Party of India (Democratic),0,Graduate,49,"20,53,900",20 Lacs,0,
734,Sahansar Pal Singh,6142,IND,0,Graduate Professional,62,"74,80,634",74 Lacs,"15,23,311",15 Lacs
735,Saiyyad Abbu Bakr,11929,Bharat Prabhat Party,0,Graduate,29,"2,59,879",2 Lacs,0,
736,Saiyyad Mohammad Arif,13516,IND,0,8th Pass,45,"1,06,60,000",1 Crore,0,
737,Saleem Iqwal Shervani,7403,INC,5,Graduate,66,"76,38,72,000",76 Crore,"50,00,000",50 Lacs
738,Salman Khurshid,9663,INC,1,Post Graduate,66,"38,42,80,845",38 Crore,0,
739,Saman Tahir,7409,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,26,0,0,0,
740,Sameena Begum,9555,IND,1,Others,43,"3,25,000",3 Lacs,0,
741,Sanatan Pandey,13880,SP,5,Others,56,"2,65,00,222",2 Crore,"5,31,827",5 Lacs
742,Sangam Lal Gupta,13460,BJP,2,8th Pass,48,"24,87,89,514",24 Crore,"88,95,225",88 Lacs
743,Sangeeta Azad,12388,BSP,0,Graduate Professional,44,"8,84,51,770",8 Crore,0,
744,Sangeeta Devi,12383,Pragatishil Samajwadi Party (Lohia),0,12th Pass,44,"41,00,000",41 Lacs,0,
745,Sangh Mitra Maurya,7889,BJP,2,Graduate Professional,34,"4,03,72,093",4 Crore,0,
746,Sanjay Balmiki,5509,Bhartiya Bhaichara Party,0,5th Pass,35,"24,21,000",24 Lacs,0,
747,Sanjay Bharatiya,11262,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,50,"1,08,18,915",1 Crore,"58,70,000",58 Lacs
748,Sanjay Kapoor,7913,INC,0,Graduate Professional,56,"9,71,99,000",9 Crore,"55,25,000",55 Lacs
749,Sanjay Kumar,10522,IND,0,Graduate Professional,46,0,0,0,
750,Sanjay Kumar,11260,IND,0,10th Pass,47,"76,89,598",76 Lacs,"24,92,188",24 Lacs
751,Sanjay Kumar Bharti,7911,Naitik Party,0,8th Pass,50,"16,06,000",16 Lacs,"72,000",72 Thou
752,Sanjay Kumar Chauhan,13487,Nagrik Ekta Party,0,Graduate,44,"2,73,900",2 Lacs,"3,89,500",3 Lacs
753,Sanjay Kumar Sahu,9673,IND,1,Graduate,43,"12,37,46,239",12 Crore,"1,20,41,195",1 Crore
754,Sanjay Singh Chauhan,12966,SP,2,Post Graduate,43,"40,15,011",40 Lacs,"3,69,000",3 Lacs
755,Sanjay Singh Rana,11064,IND,0,Graduate,38,"22,52,960",22 Lacs,"9,99,225",9 Lacs
756,Sanjeev Kumar,9751,Rashtriya Samaj Paksha,0,Post Graduate,35,"5,75,025",5 Lacs,"4,30,000",4 Lacs
757,Sanjeev Kumar Balyan,6097,BJP,1,Doctorate,46,"1,57,81,189",1 Crore,"23,73,645",23 Lacs
758,Sanjeev Kumar Mishra,13468,Yuva Vikas Party,0,Post Graduate,41,"37,80,483",37 Lacs,"5,00,000",5 Lacs
759,Santlal,13517,IND,0,5th Pass,35,0,0,0,
760,Santosh,11452,Bharat Prabhat Party,0,Graduate Professional,39,"60,000",60 Thou,0,
761,Santosh,14111,IND,0,Post Graduate,37,"94,80,939",94 Lacs,0,
762,Santosh Kumar,13618,IND,0,Graduate Professional,32,"1,16,443",1 Lacs,0,
763,Santosh Kumar Gangwar,7410,BJP,0,Graduate Professional,70,"12,63,56,142",12 Crore,"1,30,55,209",1 Crore
764,Santosh Kumar Yadav,13698,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,38,"58,68,106",58 Lacs,0,
765,Santosh Kumari,11818,Dr. Bhimrao Ambedkar Dal,0,Graduate,40,"7,75,000",7 Lacs,0,
766,Saritha S Nair,11777,IND,34,Others,40,"43,80,000",43 Lacs,"10,00,000",10 Lacs
767,Sarju Lal,10529,IND,0,8th Pass,69,"44,47,262",44 Lacs,0,
768,Saroj,9553,Peoples Party of India (Democratic),0,Post Graduate,38,"16,79,000",16 Lacs,"8,500",8 Thou
769,Sartaj Khan,11923,IND,0,8th Pass,46,0,0,0,
770,Sarvesh Kumar,7146,Bharatiya Majdoor Janta Party,0,Graduate Professional,29,"7,26,000",7 Lacs,"28,883",28 Thou
771,Satendar,5527,Aam Janta Party (India),0,Post Graduate,28,"69,000",69 Thou,0,
772,Satendra Kumar Panda,8335,IND,0,12th Pass,65,"2,09,93,298",2 Crore,"32,18,593",32 Lacs
773,Satish,7109,Bharatiya Bahujan Parivartan Party,0,Not Given,47,"5,90,000",5 Lacs,0,
774,Satish Bahadur,12371,IND,0,12th Pass,48,"1,40,532",1 Lacs,0,
775,Satish Chandra Sharma,5513,AAP,0,Literate,48,"10,22,66,526",10 Crore,0,
776,Satish Kumar,8323,CPI,0,Graduate,41,"73,76,969",73 Lacs,0,
777,Satish Kumar,9692,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,56,"84,90,514",84 Lacs,"3,60,315",3 Lacs
778,Satish Kumar Gautam,5510,BJP,0,10th Pass,46,"10,95,22,559",10 Crore,"2,80,95,176",2 Crore
779,Satveer,4949,BSP,1,8th Pass,42,0,0,"70,70,674",70 Lacs
780,Satya Ram,11271,Rashtriya Kranti Party,0,8th Pass,54,"25,36,600",25 Lacs,"11,00,000",11 Lacs
781,Satyadev Pachauri,9741,BJP,0,Post Graduate,71,"13,23,82,819",13 Crore,"3,10,52,190",3 Crore
782,Satyapal Singh Baghel,5522,BJP,5,Doctorate,58,"7,42,74,036",7 Crore,"86,06,522",86 Lacs
783,Satyendra Nath Gaur,11320,IND,0,12th Pass,62,"3,61,32,000",3 Crore,"6,50,000",6 Lacs
784,Saurabh Mishra,9644,Bhartiya Shakti Chetna Party,0,Post Graduate,26,"4,06,427",4 Lacs,0,
785,Savendra Singh,8349,IND,0,Graduate Professional,51,"2,85,23,500",2 Crore,"65,000",65 Thou
786,Savitri Bai Phoole,11393,INC,7,Graduate,38,"30,46,772",30 Lacs,0,
787,Seema Chauhan,13884,Janta Kranti Party (Rashtravadi),0,Graduate,30,"16,34,000",16 Lacs,0,
788,Sewa Ram Kasana,6156,Pragatishil Samajwadi Party (Lohia),5,10th Pass,56,"9,85,76,712",9 Crore,"12,03,000",12 Lacs
789,Shabbir Balmiki,11392,SP,1,12th Pass,60,0,0,0,
790,Shabnam,6083,IND,0,12th Pass,28,"10,61,500",10 Lacs,0,
791,Shaheen,7118,IND,0,Others,54,"21,67,000",21 Lacs,0,
792,Shahla Wajid,9557,Ambedkar Samaj Party,0,12th Pass,42,"41,72,000",41 Lacs,0,
793,Shailendra Kumar Pasi,11060,Jansatta Dal Loktantrik,3,Graduate,61,"3,85,57,366",3 Crore,"32,68,327",32 Lacs
794,Shailendra Kumar S/O Gayadeen,12687,IND,0,10th Pass,44,"19,40,866",19 Lacs,0,
795,Shailendra Kumar S/O Shiv Prashad,12688,IND,0,Graduate,40,"9,85,000",9 Lacs,0,
796,Shailesh Kushwaha,9699,Aajad Bharat Party (Democratic),1,12th Pass,42,"63,62,500",63 Lacs,"20,00,000",20 Lacs
797,Shalini Yadav,13907,SP,0,Graduate,47,"1,26,00,000",1 Crore,"7,88,131",7 Lacs
798,Shambhu Dayal,9658,Pragatishil Samajwadi Party (Lohia),2,Graduate,61,"4,20,60,422",4 Crore,"99,49,035",99 Lacs
799,Shamim Khan,11459,Nagrik Ekta Party,2,8th Pass,49,0,0,"4,58,79,547",4 Crore
800,Sharad Kumar,11840,IND,0,Graduate,34,"7,88,716",7 Lacs,0,
801,Shatrohan Lal Rawat,11069,Lok Dal,0,10th Pass,51,"2,25,00,000",2 Crore,"40,000",40 Thou
802,Shatrunjai Singh,11779,Lok Gathbandhan Party,0,Graduate Professional,46,"14,95,000",14 Lacs,0,
803,Shefkat Taki,12943,Peace Party,0,Graduate,40,"38,00,000",38 Lacs,"7,00,000",7 Lacs
804,Sher Afgan,11841,Bharat Prabhat Party,0,10th Pass,44,"1,02,28,866",1 Crore,0,
805,Sher Singh Upaddhaya,6165,Rashtriya Janta Party,0,8th Pass,51,"16,51,000",16 Lacs,0,
806,Sheshmani Maurya,12382,Hindusthan Nirman Dal,0,Post Graduate,39,"4,96,747",4 Lacs,0,
807,Sheshnath,12410,SUCI(C),0,5th Pass,65,"35,75,808",35 Lacs,0,
808,Sheshraj,5468,Bharatrashtra Democratic Party,0,Others,69,"5,79,33,786",5 Crore,0,
809,Shiraz Rahat Khan,11402,Ambedkar Samaj Party,0,Graduate,44,0,0,0,
810,Shiv Charan,14027,Jai Hind Samaj Party,0,Post Graduate,30,0,0,0,
811,Shiv Dutt Shukla,13478,Annadata Party,0,12th Pass,49,"4,60,000",4 Lacs,0,
812,Shiv Kanya Kushwaha,12967,Jan Adhikar Party,2,5th Pass,52,"6,60,18,000",6 Crore,"2,47,77,000",2 Crore
813,Shiv Kumar,13892,IND,3,10th Pass,49,"52,00,000",52 Lacs,0,
814,Shiv Kumar,11780,IND,0,8th Pass,41,"1,77,000",1 Lacs,0,
815,Shiv Nandan Singh,11781,Bharatiya Sampuran Krantikari Party,0,Graduate,44,"19,99,445",19 Lacs,0,
816,Shiv Naraian,11854,IND,0,12th Pass,36,"27,65,500",27 Lacs,0,
817,Shiv Prasad,12346,Lok Gathbandhan Party,0,12th Pass,63,"3,93,31,787",3 Crore,"15,62,481",15 Lacs
818,Shivam Kushwaha,9734,Aajad Bharat Party (Democratic),0,Graduate,27,"2,84,407",2 Lacs,"2,00,000",2 Lacs
819,Shive Kumar,9677,IND,0,12th Pass,68,0,0,0,
820,Shivnandan,11799,IND,0,Graduate Professional,52,"46,10,000",46 Lacs,0,
821,Shivpal Singh Yadav,7420,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,64,"9,98,33,148",9 Crore,"1,29,18,796",1 Crore
822,Shivratri,13708,Prithviraj Janshakti Party,0,5th Pass,67,"4,90,000",4 Lacs,0,
823,Shivsharan,9758,INC,1,Post Graduate,47,"4,57,15,000",4 Crore,"20,25,000",20 Lacs
824,Shravan Kumar,13488,IND,0,12th Pass,33,"52,000",52 Thou,0,
825,Shravan Kumar Pal,9689,Rashtriya Shoshit Samaj Party,0,12th Pass,55,"3,39,42,093",3 Crore,"15,00,000",15 Lacs
826,Shrawan Kumar Agarwal,6140,IND,0,10th Pass,65,"54,15,000",54 Lacs,0,
827,Shree Krishan,9665,Mazdoor Dalit Kisaan Mahila Gareeb Party (Hin,0,12th Pass,56,"2,35,95,341",2 Crore,0,
828,Shreebhagwan Sharma,7615,BSP,6,10th Pass,44,"1,37,18,806",1 Crore,0,
829,Shri Chandra Kesarwani,12399,Baliraja Party,0,Graduate Professional,38,0,0,0,
830,Shri Krishna,9730,Peace Party,0,8th Pass,34,"22,53,000",22 Lacs,0,
831,Shri Pal Verma,9722,IND,0,12th Pass,60,"1,36,53,000",1 Crore,"15,73,717",15 Lacs
832,Shrikrishna Kumar,9725,IND,0,Graduate,60,"12,39,500",12 Lacs,0,
833,Shripal Singh,5467,Sarvjan Lok Shakti Party,0,10th Pass,46,"14,44,000",14 Lacs,0,
834,Shruti Agarwal,11267,Bundelkhand Kranti Dal,0,Graduate,34,"2,05,914",2 Lacs,0,
835,Shuchita Kumar,11496,IND,0,Doctorate,60,"1,01,56,000",1 Crore,0,
836,Shyam Singh,8347,Swatantra Jantaraj Party,0,Post Graduate,44,"1,52,465",1 Lacs,0,
837,Shyam Singh Yadav,12380,BSP,0,Post Graduate,65,"14,07,17,620",14 Crore,"35,77,000",35 Lacs
838,Shyam Sunder Singh,9757,SP,4,Graduate,59,"27,20,86,643",27 Crore,0,
839,Shyama Charan Gupta,11040,SP,0,Graduate Professional,74,0,0,0,
840,Shyamacharan,11313,IND,0,12th Pass,42,"21,53,810",21 Lacs,0,
841,Shyamlal,13500,Bharat Prabhat Party,0,Post Graduate,32,"30,55,000",30 Lacs,0,
842,Shyamnarayan Yadav,12942,Pragatishil Samajwadi Party (Lohia),1,12th Pass,49,"80,11,000",80 Lacs,0,
843,Sita,9655,Bhartiya Shakti Chetna Party,0,5th Pass,Unknown,"30,30,000",30 Lacs,0,
844,Smriti Irani,11036,BJP,0,12th Pass,43,"11,10,99,609",11 Crore,0,
845,Sohan Pal Alias Sonpal,11315,Bhartiya Krishak Dal,0,8th Pass,58,"23,52,000",23 Lacs,"70,000",70 Thou
846,Sonia Gandhi,11072,INC,1,Others,72,"11,82,63,916",11 Crore,0,
847,Sonu,4942,Jansatta Party,0,8th Pass,34,"1,30,000",1 Lacs,0,
848,Sriprakash Jaiswal,9733,INC,0,12th Pass,74,"7,86,41,628",7 Crore,0,
849,Subash Saroj,12567,IND,0,10th Pass,45,0,0,0,
850,Subhash,5470,IND,0,Literate,44,"9,00,000",9 Lacs,0,
851,Subhash Chandra,9756,AIFB,0,12th Pass,56,"50,76,358",50 Lacs,"9,63,000",9 Lacs
852,Subhash Chandra Dubey,13687,Socialist Party (India),0,Post Graduate,73,"8,51,680",8 Lacs,0,
853,Subrat Pathak,9755,BJP,11,Graduate,39,"5,42,87,991",5 Crore,"2,89,93,930",2 Crore
854,Sukhdev Prasad,11436,BSP,0,8th Pass,62,"7,45,44,921",7 Crore,"45,00,729",45 Lacs
855,Sumeshwar Nath Tiwari,13902,RASHTRIYA VIKLANG PARTY,0,Post Graduate,40,"7,27,004",7 Lacs,0,
856,Sumit,14028,Janhit Kisan Party,0,Graduate,31,"21,95,000",21 Lacs,0,
857,Suneel Kumar S/O Anjani Kumar,11251,Peace Party,0,Post Graduate,33,"15,70,600",15 Lacs,0,
858,Sunil Kumar,13501,Rashtriya Jan Gaurav Party,0,Post Graduate,33,"50,000",50 Thou,0,
859,Sunil Kumar,13680,Bharat Prabhat Party,0,12th Pass,42,0,0,0,
860,Sunil Kumar,13919,IND,0,Graduate,27,"3,06,430",3 Lacs,0,
861,Sunil Kumar,8304,Pragatishil Samajwadi Party (Lohia),1,Graduate,35,"53,77,315",53 Lacs,0,
862,Sunil Kumar,9639,Aajad Bharat Party (Democratic),0,Post Graduate,46,"11,83,000",11 Lacs,0,
863,Sunil Kumar,9752,IND,0,Graduate,46,"48,86,041",48 Lacs,"21,30,000",21 Lacs
864,Sunil Kumar Maurya,12408,Pragatisheel Samaj Party,0,12th Pass,57,"53,64,510",53 Lacs,"5,93,000",5 Lacs
865,Sunil Kumar Pandey,13906,IND,0,Post Graduate,41,0,0,0,
866,Sunil Nair,6163,Rashtriya Lok Sarvadhikar Party,3,Illiterate,38,"1,50,000",1 Lacs,0,
867,Sunil Prajapati,9762,IND,0,Graduate Professional,42,"1,51,82,684",1 Crore,0,
868,Sunita Rajbhar,13454,Suheldev Bhartiya Samaj Party,0,5th Pass,37,"14,12,500",14 Lacs,0,
869,Sunnam Istari,13664,IND,0,Illiterate,74,0,0,0,
870,Supriya Shrinate,12931,INC,0,Post Graduate,41,"8,50,42,997",8 Crore,"73,95,000",73 Lacs
871,Suraj Singh,8337,Jan Adhikar Party,0,Post Graduate,77,"1,35,94,065",1 Crore,"1,03,328",1 Lacs
872,Surendra Bahadur Singh,11487,IND,0,Post Graduate,69,"13,81,59,191",13 Crore,0,
873,Surendra Kumar Gupta,9550,IND,0,Graduate,71,"3,87,66,636",3 Crore,0,
874,Surendra Prasad,12972,Pragatishil Samajwadi Party (Lohia),0,8th Pass,33,"1,30,000",1 Lacs,0,
875,Surendra Rajbhar,13670,Suheldev Bhartiya Samaj Party,1,10th Pass,35,"1,19,56,433",1 Crore,0,
876,Suresh Bansal,6157,SP,0,Post Graduate,76,"13,85,22,059",13 Crore,"1,73,00,000",1 Crore
877,Suresh Chandra,9674,Rashtriya Kranti Party,0,8th Pass,39,"1,00,22,000",1 Crore,"2,65,000",2 Lacs
878,Suresh Kumar Shukla,11793,IND,0,12th Pass,54,"26,87,092",26 Lacs,0,
879,Surya Kumar,14110,IND,0,10th Pass,32,0,0,"1,50,000",1 Lacs
880,Sushil,13515,IND,2,12th Pass,38,"61,208",61 Thou,0,
881,Sushil Kumar,11071,Aadarsh Sangram Party,0,12th Pass,29,"3,09,000",3 Lacs,0,
882,Sushila Dinkar,12355,Bahujan Mukti Party,0,Post Graduate,56,"61,63,500",61 Lacs,0,
883,Swami Paglanand,11161,IND,0,12th Pass,Unknown,"63,85,955",63 Lacs,"3,25,000",3 Lacs
884,Swami Sachchidanand Hari Sakshi,9694,BJP,4,Doctorate,63,"4,08,86,941",4 Crore,"6,99,025",6 Lacs
885,Syed Rashid Ali,7408,IND,0,Post Graduate,41,"1,01,18,000",1 Crore,0,
886,Tabassum Begum,4776,SP,0,10th Pass,48,"2,14,04,646",2 Crore,"11,93,748",11 Lacs
887,Taigar Ramnihor Patel Ratnashah,12356,IND,0,8th Pass,70,"53,51,688",53 Lacs,0,
888,Tanuj Punia,11406,INC,0,Graduate Professional,34,"1,25,72,577",1 Crore,"27,052",27 Thou
889,Tarawati,11819,Awami Samta Party,0,5th Pass,50,0,0,"6,10,000",6 Lacs
890,Tej Pratap Singh Jatav,7431,Moulik Adhikar Party,0,12th Pass,55,"16,75,200",16 Lacs,0,
891,Tej Singh,6117,Ambedkar Samaj Party,2,Graduate,63,"1,00,48,933",1 Crore,"3,60,000",3 Lacs
892,Tej Singh Seny,7444,Rashtriya Samanta Dal,0,8th Pass,49,"51,88,005",51 Lacs,"36,000",36 Thou
893,Thakur Manoj Singh,7112,Rashtravadi Party (Bharat),0,10th Pass,41,"60,50,000",60 Lacs,"4,00,000",4 Lacs
894,Tilak Singh,5517,IND,0,10th Pass,61,"26,22,200",26 Lacs,0,
895,Tirbhuwan Sharma,13909,Bharatiya Rashtravadi Samanta Party,0,Post Graduate,64,"5,33,20,039",5 Crore,0,
896,Tribhuvan Ram,12395,BSP,1,Graduate,70,"10,20,95,537",10 Crore,"1,17,00,000",1 Crore
897,Triloki Nath,12391,CPI,1,12th Pass,62,"2,97,700",2 Lacs,0,
898,Triloki Ram,5514,INC,0,Graduate,71,"11,82,25,490",11 Crore,"95,10,364",95 Lacs
899,Triveni Narayan Jaiswal,9735,Adhunik Bharat Party,0,Post Graduate,47,0,0,"1,90,000",1 Lacs
900,Turab Ali,11076,IND,0,Literate,48,"9,17,200",9 Lacs,0,
901,Uday Pal Singh,9667,Pragatishil Samajwadi Party (Lohia),10,Graduate,42,"1,21,75,857",1 Crore,"3,20,000",3 Lacs
902,Uday Prakash,13882,Janta Raj Party,0,Post Graduate,42,"50,000",50 Thou,0,
903,Ugrasen Singh,13484,IND,0,12th Pass,45,"42,62,224",42 Lacs,0,
904,Umar Khan,11319,Nagrik Ekta Party,0,Post Graduate,29,"16,67,584",16 Lacs,0,
905,Umesh Chandra Katiyar,13668,Al-Hind Party,0,Graduate,49,"13,000",13 Thou,0,
906,Umesh Kumar,11856,Rashtriya Jan Adhikar Party,0,Literate,34,"29,80,000",29 Lacs,0,
907,Umesh Singh,13886,Bhartiya Shakti Chetna Party,0,10th Pass,38,"13,55,000",13 Lacs,0,
908,Upendra Singh Rajput,7421,Bharatiya Kisan Parivartan Party,0,Graduate Professional,Unknown,"20,06,000",20 Lacs,0,
909,Upendra Singh Rawat,11045,BJP,1,Post Graduate,51,0,0,"31,71,774",31 Lacs
910,Urvashi Singh,9546,IND,0,Graduate Professional,34,"15,22,700",15 Lacs,0,
911,Usha Agarwal,8320,IND,0,Post Graduate,64,"58,57,000",58 Lacs,0,
912,Usha Verma,9682,SP,0,Post Graduate,55,"4,24,03,277",4 Crore,"10,60,839",10 Lacs
913,Usman,13887,Peace Party,0,Literate,58,"16,60,000",16 Lacs,"80,000",80 Thou
914,Uttar Kumar Jindal,6145,Bhartiya Naujawan Inklav Party,0,Graduate,66,"1,54,68,070",1 Crore,0,
915,Varun Gandhi,9545,IND,0,Graduate,35,"37,11,815",37 Lacs,0,
916,Ved Prakash,13699,Nationalist Janshakti Party,0,Post Graduate,43,"10,90,000",10 Lacs,0,
917,Vidya Prakash Kureel,13679,IND,0,Graduate,63,"50,35,000",50 Lacs,0,
918,Vidya Shanker Pandey,13904,IND,0,Post Graduate,65,"5,31,17,000",5 Crore,0,
919,Vijay Bahadur Singh,11486,IND,0,12th Pass,64,0,0,0,
920,Vijay Kumar Dubey,12938,BJP,2,12th Pass,50,"2,18,60,780",2 Crore,"3,16,847",3 Lacs
921,Vijay Kumar Mishra,11498,Pragatishil Samajwadi Party (Lohia),3,8th Pass,52,"1,77,39,60,000",177 Crore,"10,00,00,000",10 Crore
922,Vijay Kumar Singh,6158,BJP,2,Doctorate,67,"5,65,45,702",5 Crore,0,
