serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
402,Teegala Rajeshwar,6737,IND,0,10th Pass,45,"56,84,000",56 Lacs,"3,00,000",3 Lacs
403,Thadem Raj Prakash,4591,India Praja Bandhu Party,0,Post Graduate,43,"2,15,30,000",2 Crore,"23,50,000",23 Lacs
404,Thagulla Janardhan,6848,IND,0,Graduate,28,"2,25,000",2 Lacs,0,
405,Thandu Upender,6849,IND,0,10th Pass,39,"10,000",10 Thou,0,
406,Theegala Ashok Reddy,6738,IND,0,12th Pass,45,"27,50,000",27 Lacs,"5,00,000",5 Lacs
407,Theegala Thirupathi Reddy,6739,IND,0,10th Pass,44,"59,90,000",59 Lacs,"10,50,000",10 Lacs
408,Theetla Anil,6740,IND,0,10th Pass,27,"40,500",40 Thou,0,
409,Thirupataiah Enduram,6776,IND,0,8th Pass,46,0,0,0,
410,Thirupathi Gaddam,6741,IND,0,Illiterate,68,"14,40,000",14 Lacs,0,
411,Thirupathi Reddy Pannala,4656,IND,0,12th Pass,41,"2,18,45,000",2 Crore,"2,70,000",2 Lacs
412,Thota Srinivas,6742,IND,0,Graduate,38,"24,80,000",24 Lacs,"7,70,000",7 Lacs
413,Thummalapally Pruthviraj,6770,IND,0,12th Pass,49,"1,04,28,157",1 Crore,"1,00,000",1 Lacs
414,Tummala Naveen,6743,IND,0,12th Pass,30,"64,78,000",64 Lacs,"5,50,000",5 Lacs
415,Turaga Narsareddy,6744,IND,0,Illiterate,45,"30,50,000",30 Lacs,0,
416,Uke Kousalya,6889,IND,0,5th Pass,49,"5,96,000",5 Lacs,0,
417,Umamaheswara Rao Cherukupalli,6892,Telangana Yuva Shakti,0,Post Graduate,29,"76,90,000",76 Lacs,"10,70,000",10 Lacs
418,Upendar Jeripothula,5778,IND,0,Post Graduate,37,"6,50,000",6 Lacs,0,
419,Urumalla Lakshma Reddy,6745,IND,0,10th Pass,Unknown,0,0,"1,90,000",1 Lacs
420,V Amarnath,5784,India Praja Bandhu Party,0,10th Pass,25,"5,04,000",5 Lacs,0,
421,V Bal Krishna,6804,IND,0,Graduate Professional,37,"2,90,000",2 Lacs,0,
422,V Dasram,6834,Bahujan Mukti Party,4,Graduate,41,"1,55,89,000",1 Crore,"4,95,000",4 Lacs
423,Vaditya Shriram Naik,6890,IND,0,Doctorate,43,"48,75,000",48 Lacs,0,
424,Vanam Sudhakar,6831,Marxist Communist Party of India (United),0,Literate,36,"7,05,500",7 Lacs,0,
425,Velma Mallareddy,6746,IND,0,10th Pass,38,"10,83,000",10 Lacs,"50,000",50 Thou
426,Velthuru Mallaiah,6217,RPI(Khobragade),0,10th Pass,63,"2,55,000",2 Lacs,"5,70,000",5 Lacs
427,Vemireddy Narasimha Reddy,6838,TRS,0,Post Graduate,63,"94,31,84,220",94 Crore,"20,81,78,829",20 Crore
428,Venkat Reddy Jaidi,4837,IND,0,Illiterate,36,"59,31,000",59 Lacs,"1,47,000",1 Lacs
429,Venkatesh Kola,4657,IND,1,Graduate Professional,27,0,0,0,
430,Venkatesh Netha Borlakunta,5071,TRS,0,Doctorate,42,"1,65,97,300",1 Crore,0,
431,Venkateshwar Rao Pullakandam,4602,Pyramid Party of India,0,10th Pass,57,"2,28,16,840",2 Crore,"1,61,76,799",1 Crore
432,Vijay Aarya,6815,BSP,0,Others,42,"7,20,193",7 Lacs,0,
433,Vinay Tankasaala,6747,IND,0,Illiterate,28,"3,40,000",3 Lacs,0,
434,Vinod Kumar Boianapalli,4593,TRS,0,Graduate Professional,59,"12,14,87,098",12 Crore,"30,45,917",30 Lacs
435,Vishweshwar J,6835,IND,0,Graduate Professional,40,"47,30,000",47 Lacs,0,
436,Yedla Suresh,7204,IND,0,10th Pass,25,"1,03,000",1 Lacs,0,
437,Yellala Rajitha,6750,IND,0,Graduate Professional,30,"19,31,000",19 Lacs,0,
