serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
0,Dr. M M Thromwa Konyak,5684,IND,0,Doctorate,40,"11,00,000",11 Lacs,0,
1,Hayithung Tungoe,6071,NPP,0,Post Graduate,38,"12,65,882",12 Lacs,0,
2,K L Chishi,4903,INC,0,Graduate Professional,75,"37,01,59,329",37 Crore,0,
3,Tokheho Yepthomi,4902,Nationalist Democratic Progressive Party,0,Graduate,62,"12,81,17,474",12 Crore,"1,86,00,000",1 Crore
